User,Copilot user,Date,Repository,Insertions,Deletions,Total lines,Files changed,Unit size (DMM),Complexity (DMM),Interface (DMM),Commits,Commit hash,Copilot period,Merge commit,Default branch,Org,Diff lines
User 20,True,2023-10-11,Repo 162,1479,1580,3059,87,1.0,1.0,0.1481481481481481,1,Commit 5171,after,False,True,navikt,-101
User 20,True,2023-10-11,Repo 162,2,3,5,1,,,,1,Commit 5172,after,False,True,navikt,-1
User 20,True,2023-10-11,Repo 162,1,1,2,1,,,,1,Commit 5173,after,False,True,navikt,0
User 20,True,2023-10-13,Repo 162,2000,2165,4165,57,0.1525974025974026,0.905844155844156,0.685064935064935,1,Commit 5174,after,False,True,navikt,-165
User 20,True,2023-10-13,Repo 162,1,1,2,1,,,,1,Commit 5175,after,False,True,navikt,0
User 20,True,2023-10-13,Repo 162,1,1,2,1,,,,1,Commit 5176,after,False,True,navikt,0
User 20,True,2023-10-19,Repo 162,1298,1384,2682,35,0.0,0.0,0.0,1,Commit 5177,after,False,True,navikt,-86
User 20,True,2023-10-19,Repo 162,1,1,2,1,,,,1,Commit 5178,after,False,True,navikt,0
User 20,True,2023-10-19,Repo 162,1,1,2,1,,,,1,Commit 5179,after,False,True,navikt,0
User 20,True,2023-10-23,Repo 162,12392,9008,21400,126,0.0,1.0,1.0,1,Commit 5180,after,False,True,navikt,3384
User 20,True,2023-10-23,Repo 162,1,1,2,1,,,,1,Commit 5181,after,False,True,navikt,0
User 20,True,2023-10-23,Repo 162,1,1,2,1,,,,1,Commit 5182,after,False,True,navikt,0
User 21,True,2023-12-22,Repo 162,37,0,37,1,,,,1,Commit 5183,after,False,True,navikt,37
User 21,True,2023-12-22,Repo 162,2,2,4,1,,,,1,Commit 5184,after,False,True,navikt,0
User 20,True,2024-01-05,Repo 162,8518,6467,14985,88,0.0,0.9995274102079396,0.9877126654064272,1,Commit 5185,after,False,True,navikt,2051
User 20,True,2024-01-05,Repo 162,1,0,1,1,,,,1,Commit 5186,after,False,True,navikt,1
User 20,True,2024-01-05,Repo 162,1,1,2,1,,,,1,Commit 5187,after,False,True,navikt,0
User 20,True,2024-01-05,Repo 162,1,1,2,1,,,,1,Commit 5188,after,False,True,navikt,0
User 22,True,2023-08-02,Repo 163,0,1078,1078,9,0.979757085020243,0.6558704453441295,0.0,1,Commit 5189,before,False,True,navikt,-1078
User 22,True,2023-08-02,Repo 163,0,1014,1014,16,0.4285714285714285,0.4285714285714285,0.0,1,Commit 5190,before,False,True,navikt,-1014
User 22,True,2023-08-02,Repo 163,1,517,518,14,0.2913385826771653,0.1417322834645669,0.0,1,Commit 5191,before,False,True,navikt,-516
User 22,True,2023-08-02,Repo 163,1,19,20,4,,,,1,Commit 5192,before,False,True,navikt,-18
User 22,True,2023-08-02,Repo 163,5988,9012,15000,7,0.0,0.0,0.0,1,Commit 5193,before,False,True,navikt,-3024
User 22,True,2023-08-03,Repo 163,17,105,122,6,,,,1,Commit 5194,before,False,True,navikt,-88
User 22,True,2023-08-03,Repo 163,11,269,280,6,,,,1,Commit 5195,before,False,True,navikt,-258
User 22,True,2023-08-03,Repo 163,14,0,14,1,,,,1,Commit 5196,before,False,True,navikt,14
User 22,True,2023-08-03,Repo 163,9,5,14,2,,,,1,Commit 5197,before,False,True,navikt,4
User 22,True,2023-08-03,Repo 163,17,39,56,2,,,,1,Commit 5198,before,False,True,navikt,-22
User 22,True,2023-08-03,Repo 163,22,0,22,2,,,,1,Commit 5199,before,False,True,navikt,22
User 22,True,2023-08-03,Repo 163,2,31,33,2,,,,1,Commit 5200,before,False,True,navikt,-29
User 22,True,2023-08-03,Repo 163,2,2,4,2,,,,1,Commit 5201,before,False,True,navikt,0
User 22,True,2023-08-03,Repo 163,75,184,259,4,0.0,0.0,0.0,1,Commit 5202,before,False,True,navikt,-109
User 22,True,2023-08-03,Repo 163,50,38,88,2,,,,1,Commit 5203,before,False,True,navikt,12
User 22,True,2023-08-03,Repo 163,5,5,10,2,,,,1,Commit 5204,before,False,True,navikt,0
User 22,True,2023-08-04,Repo 163,361,9308,9669,15,1.0,1.0,1.0,1,Commit 5205,before,False,True,navikt,-8947
User 22,True,2023-08-14,Repo 163,4,4,8,2,,,,1,Commit 5206,before,False,True,navikt,0
User 22,True,2024-01-09,Repo 163,2,2,4,2,,,,1,Commit 5207,after,False,True,navikt,0
User 22,True,2024-04-15,Repo 163,4,3,7,1,,,,1,Commit 5208,after,False,True,navikt,1
User 22,True,2024-04-15,Repo 163,10,0,10,2,,,,1,Commit 5209,after,False,True,navikt,10
User 22,True,2024-04-15,Repo 163,0,2,2,2,,,,1,Commit 5210,after,False,True,navikt,-2
User 22,True,2024-04-15,Repo 163,22,22,44,2,,,,1,Commit 5211,after,False,True,navikt,0
User 22,True,2024-06-24,Repo 163,5,4,9,1,,,,1,Commit 5212,after,False,True,navikt,1
User 27,True,2022-11-17,Repo 164,1,1,2,1,,,,1,Commit 5213,before,False,True,navikt,0
User 22,True,2023-08-22,Repo 165,8,6,14,1,,,,1,Commit 5214,before,False,True,navikt,2
User 01,True,2024-03-07,Repo 166,4,4,8,2,,,,1,Commit 5215,after,False,True,navikt,0
User 04,True,2023-04-27,Repo 167,191,120,311,18,0.24,1.0,1.0,1,Commit 5216,before,False,True,navikt,71
User 04,True,2023-04-29,Repo 167,1,0,1,1,,,,1,Commit 5217,before,False,True,navikt,1
User 04,True,2023-06-06,Repo 167,16,458,474,13,0.584070796460177,0.0,0.1504424778761062,1,Commit 5218,before,False,True,navikt,-442
User 04,True,2023-06-06,Repo 167,3,4,7,2,,,,1,Commit 5219,before,False,True,navikt,-1
User 04,True,2023-08-16,Repo 167,8,272,280,10,0.5428571428571428,0.2857142857142857,0.0,1,Commit 5220,before,False,True,navikt,-264
User 04,True,2023-09-13,Repo 167,4,2,6,1,,,,1,Commit 5221,after,False,True,navikt,2
User 04,True,2023-09-22,Repo 167,1,4,5,1,,,,1,Commit 5222,after,False,True,navikt,-3
User 20,True,2022-11-09,Repo 168,5,5,10,2,,,,1,Commit 5223,before,False,True,navikt,0
User 20,True,2022-11-16,Repo 168,5,5,10,2,,,,1,Commit 5224,before,False,True,navikt,0
User 20,True,2022-09-15,Repo 169,1,1,2,1,,,,1,Commit 5225,before,False,True,navikt,0
User 20,True,2022-09-15,Repo 169,10,10,20,10,,,,1,Commit 5226,before,False,True,navikt,0
User 17,True,2023-06-29,Repo 170,3,3,6,1,,,,1,Commit 5227,before,False,True,navikt,0
User 14,True,2022-09-02,Repo 171,23,0,23,1,,,,1,Commit 5228,before,False,True,navikt,23
User 09,True,2022-09-07,Repo 171,1,2,3,1,,,,1,Commit 5229,before,False,True,navikt,-1
User 14,True,2022-09-15,Repo 171,32,17,49,2,1.0,1.0,1.0,1,Commit 5230,before,False,True,navikt,15
User 14,True,2022-09-15,Repo 171,1,1,2,1,,,,1,Commit 5231,before,False,True,navikt,0
User 09,True,2022-09-20,Repo 171,2,2,4,2,,,,1,Commit 5232,before,False,True,navikt,0
User 14,True,2022-09-20,Repo 171,18,33,51,3,0.0,0.0,0.0,1,Commit 5233,before,False,True,navikt,-15
User 09,True,2022-09-20,Repo 171,2,2,4,2,,,,1,Commit 5234,before,False,True,navikt,0
User 14,True,2022-09-20,Repo 171,18,33,51,3,0.0,0.0,0.0,1,Commit 5235,before,False,True,navikt,-15
User 09,True,2022-09-21,Repo 171,77,2,79,6,1.0,1.0,1.0,1,Commit 5236,before,False,True,navikt,75
User 09,True,2022-09-21,Repo 171,44,40,84,7,,,,1,Commit 5237,before,False,True,navikt,4
User 08,True,2022-09-21,Repo 171,4,2,6,1,,,,1,Commit 5238,before,False,True,navikt,2
User 09,True,2022-09-21,Repo 171,3,8,11,2,,,,1,Commit 5239,before,False,True,navikt,-5
User 09,True,2022-09-22,Repo 171,62,11,73,6,,,,1,Commit 5240,before,False,True,navikt,51
User 09,True,2022-09-22,Repo 171,1,1,2,1,,,,1,Commit 5241,before,False,True,navikt,0
User 14,True,2022-09-22,Repo 171,26,14,40,5,0.0,1.0,1.0,1,Commit 5242,before,False,True,navikt,12
User 14,True,2022-09-22,Repo 171,30,163,193,19,0.7291666666666666,0.7083333333333334,0.7083333333333334,1,Commit 5243,before,False,True,navikt,-133
User 14,True,2022-09-23,Repo 171,1,1,2,1,,,,1,Commit 5244,before,False,True,navikt,0
User 14,True,2022-09-23,Repo 171,5,6,11,4,,,,1,Commit 5245,before,False,True,navikt,-1
User 14,True,2022-09-23,Repo 171,27,3,30,2,0.0,1.0,1.0,1,Commit 5246,before,False,True,navikt,24
User 14,True,2022-09-23,Repo 171,22,2,24,3,0.3636363636363636,1.0,1.0,1,Commit 5247,before,False,True,navikt,20
User 09,True,2022-09-26,Repo 171,1,0,1,1,,,,1,Commit 5248,before,False,True,navikt,1
User 09,True,2022-09-26,Repo 171,26,8,34,4,0.96875,0.96875,0.96875,1,Commit 5249,before,False,True,navikt,18
User 09,True,2022-09-27,Repo 171,131,4,135,5,1.0,1.0,0.6808510638297872,1,Commit 5250,before,False,True,navikt,127
User 09,True,2022-09-27,Repo 171,30,3,33,2,1.0,1.0,1.0,1,Commit 5251,before,False,True,navikt,27
User 09,True,2022-09-27,Repo 171,23,14,37,5,0.0,0.0,0.0,1,Commit 5252,before,False,True,navikt,9
User 14,True,2022-09-27,Repo 171,131,6,137,4,0.8,1.0,1.0,1,Commit 5253,before,False,True,navikt,125
User 14,True,2022-09-27,Repo 171,0,1,1,1,,,,1,Commit 5254,before,False,True,navikt,-1
User 09,True,2022-09-28,Repo 171,0,27,27,1,1.0,0.0,0.0,1,Commit 5255,before,False,True,navikt,-27
User 08,True,2022-09-28,Repo 171,2,2,4,1,,,,1,Commit 5256,before,False,True,navikt,0
User 14,True,2022-09-28,Repo 171,49,39,88,14,1.0,1.0,1.0,1,Commit 5257,before,False,True,navikt,10
User 09,True,2022-09-28,Repo 171,7,13,20,6,0.5,0.0,0.0,1,Commit 5258,before,False,True,navikt,-6
User 14,True,2022-09-28,Repo 171,28,28,56,14,,,,1,Commit 5259,before,False,True,navikt,0
User 14,True,2022-09-28,Repo 171,5,5,10,1,,,,1,Commit 5260,before,False,True,navikt,0
User 14,True,2022-09-28,Repo 171,89,54,143,4,1.0,1.0,1.0,1,Commit 5261,before,False,True,navikt,35
User 14,True,2022-09-28,Repo 171,30,1,31,2,0.0,1.0,1.0,1,Commit 5262,before,False,True,navikt,29
User 09,True,2022-09-29,Repo 171,23,8,31,3,0.0,1.0,1.0,1,Commit 5263,before,False,True,navikt,15
User 09,True,2022-09-30,Repo 171,13,10,23,3,0.0,1.0,1.0,1,Commit 5264,before,False,True,navikt,3
User 09,True,2022-10-06,Repo 171,12,0,12,1,,,,1,Commit 5265,before,False,True,navikt,12
User 09,True,2022-10-06,Repo 171,1,1,2,1,,,,1,Commit 5266,before,False,True,navikt,0
User 12,True,2022-10-07,Repo 171,1,1,2,1,,,,1,Commit 5267,before,False,True,navikt,0
User 08,True,2022-10-13,Repo 171,2,1,3,1,1.0,1.0,1.0,1,Commit 5268,before,False,True,navikt,1
User 08,True,2022-10-13,Repo 171,2,8,10,1,,,,1,Commit 5269,before,False,True,navikt,-6
User 08,True,2022-10-13,Repo 171,2,23,25,1,1.0,0.0,0.0,1,Commit 5270,before,False,True,navikt,-21
User 08,True,2022-10-13,Repo 171,2,2,4,1,,,,1,Commit 5271,before,False,True,navikt,0
User 08,True,2022-10-13,Repo 171,2,2,4,1,,,,1,Commit 5272,before,False,True,navikt,0
User 08,True,2022-10-13,Repo 171,23,2,25,1,0.0,1.0,1.0,1,Commit 5273,before,False,True,navikt,21
User 08,True,2022-10-13,Repo 171,8,2,10,1,,,,1,Commit 5274,before,False,True,navikt,6
User 08,True,2022-10-13,Repo 171,15,16,31,2,0.0,1.0,1.0,1,Commit 5275,before,False,True,navikt,-1
User 08,True,2022-10-13,Repo 171,1,1,2,1,,,,1,Commit 5276,before,False,True,navikt,0
User 08,True,2022-10-13,Repo 171,2,7,9,1,,,,1,Commit 5277,before,False,True,navikt,-5
User 08,True,2022-10-17,Repo 171,2,13,15,1,,,,1,Commit 5278,before,False,True,navikt,-11
User 09,True,2022-10-17,Repo 171,0,2,2,1,,,,1,Commit 5279,before,False,True,navikt,-2
User 08,True,2022-10-18,Repo 171,163,25,188,6,0.660377358490566,1.0,0.5283018867924528,1,Commit 5280,before,False,True,navikt,138
User 08,True,2022-10-18,Repo 171,6,7,13,2,,,,1,Commit 5281,before,False,True,navikt,-1
User 09,True,2022-10-20,Repo 171,10,5,15,2,,,,1,Commit 5282,before,False,True,navikt,5
User 09,True,2022-10-20,Repo 171,1,6,7,1,,,,1,Commit 5283,before,False,True,navikt,-5
User 08,True,2022-10-20,Repo 171,70,72,142,10,0.875,1.0,0.875,1,Commit 5284,before,False,True,navikt,-2
User 08,True,2022-10-20,Repo 171,2,1,3,1,1.0,1.0,1.0,1,Commit 5285,before,False,True,navikt,1
User 08,True,2022-10-20,Repo 171,53,4,57,2,0.2051282051282051,1.0,0.2051282051282051,1,Commit 5286,before,False,True,navikt,49
User 08,True,2022-10-20,Repo 171,11,53,64,3,,,,1,Commit 5287,before,False,True,navikt,-42
User 08,True,2022-10-20,Repo 171,5,1,6,1,,,,1,Commit 5288,before,False,True,navikt,4
User 08,True,2022-10-20,Repo 171,1,1,2,1,,,,1,Commit 5289,before,False,True,navikt,0
User 08,True,2022-10-20,Repo 171,2,2,4,2,,,,1,Commit 5290,before,False,True,navikt,0
User 09,True,2022-10-20,Repo 171,283,11,294,6,1.0,1.0,1.0,1,Commit 5291,before,False,True,navikt,272
User 08,True,2022-10-20,Repo 171,8,3,11,3,0.6666666666666666,1.0,1.0,1,Commit 5292,before,False,True,navikt,5
User 08,True,2022-10-20,Repo 171,3,8,11,3,0.3333333333333333,0.0,0.0,1,Commit 5293,before,False,True,navikt,-5
User 09,True,2022-10-21,Repo 171,58,177,235,14,0.3055555555555556,0.0,0.0,1,Commit 5294,before,False,True,navikt,-119
User 08,True,2022-10-26,Repo 171,3,1,4,1,,,,1,Commit 5295,before,False,True,navikt,2
User 08,True,2022-10-26,Repo 171,43,10,53,5,,,,1,Commit 5296,before,False,True,navikt,33
User 08,True,2022-10-26,Repo 171,10,43,53,5,,,,1,Commit 5297,before,False,True,navikt,-33
User 08,True,2022-10-26,Repo 171,2,2,4,1,,,,1,Commit 5298,before,False,True,navikt,0
User 08,True,2022-10-26,Repo 171,23,21,44,3,,,,1,Commit 5299,before,False,True,navikt,2
User 08,True,2022-10-26,Repo 171,4,4,8,1,,,,1,Commit 5300,before,False,True,navikt,0
User 08,True,2022-10-31,Repo 171,6,5,11,1,,,,1,Commit 5301,before,False,True,navikt,1
User 08,True,2022-11-03,Repo 171,367,35,402,9,0.902439024390244,0.951219512195122,0.951219512195122,1,Commit 5302,before,False,True,navikt,332
User 08,True,2022-11-04,Repo 171,6,0,6,1,1.0,1.0,0.0,1,Commit 5303,before,False,True,navikt,6
User 08,True,2022-11-04,Repo 171,184,223,407,10,1.0,1.0,1.0,1,Commit 5304,before,False,True,navikt,-39
User 08,True,2022-11-04,Repo 171,1,1,2,1,,,,1,Commit 5305,before,False,True,navikt,0
User 08,True,2022-11-04,Repo 171,20,24,44,3,,,,1,Commit 5306,before,False,True,navikt,-4
User 08,True,2022-11-04,Repo 171,5,1,6,2,,,,1,Commit 5307,before,False,True,navikt,4
User 08,True,2022-11-10,Repo 171,10,11,21,3,1.0,1.0,1.0,1,Commit 5308,before,False,True,navikt,-1
User 08,True,2022-11-10,Repo 171,6,0,6,1,,,,1,Commit 5309,before,False,True,navikt,6
User 08,True,2022-11-10,Repo 171,24,16,40,1,0.0,1.0,1.0,1,Commit 5310,before,False,True,navikt,8
User 08,True,2022-11-10,Repo 171,4,2,6,1,0.0,1.0,1.0,1,Commit 5311,before,False,True,navikt,2
User 08,True,2022-11-10,Repo 171,22,17,39,1,,,,1,Commit 5312,before,False,True,navikt,5
User 08,True,2022-11-10,Repo 171,2,0,2,1,,,,1,Commit 5313,before,False,True,navikt,2
User 08,True,2022-11-10,Repo 171,1,1,2,1,,,,1,Commit 5314,before,False,True,navikt,0
User 08,True,2022-11-10,Repo 171,1,1,2,1,,,,1,Commit 5315,before,False,True,navikt,0
User 08,True,2022-11-10,Repo 171,1,1,2,1,,,,1,Commit 5316,before,False,True,navikt,0
User 08,True,2022-11-10,Repo 171,1,1,2,1,,,,1,Commit 5317,before,False,True,navikt,0
User 08,True,2022-11-11,Repo 171,17,14,31,1,,,,1,Commit 5318,before,False,True,navikt,3
User 08,True,2022-11-11,Repo 171,1,1,2,1,,,,1,Commit 5319,before,False,True,navikt,0
User 08,True,2022-11-11,Repo 171,9,2,11,1,,,,1,Commit 5320,before,False,True,navikt,7
User 08,True,2022-11-11,Repo 171,5,5,10,1,,,,1,Commit 5321,before,False,True,navikt,0
User 08,True,2022-11-14,Repo 171,32,3,35,3,0.0,0.0,0.0,1,Commit 5322,before,False,True,navikt,29
User 08,True,2022-11-14,Repo 171,3,1,4,1,1.0,1.0,1.0,1,Commit 5323,before,False,True,navikt,2
User 08,True,2022-11-14,Repo 171,3,1,4,1,0.25,1.0,1.0,1,Commit 5324,before,False,True,navikt,2
User 08,True,2022-11-14,Repo 171,1,1,2,1,,,,1,Commit 5325,before,False,True,navikt,0
User 08,True,2022-11-14,Repo 171,2,2,4,2,,,,1,Commit 5326,before,False,True,navikt,0
User 09,True,2022-11-15,Repo 171,1,1,2,1,,,,1,Commit 5327,before,False,True,navikt,0
User 09,True,2022-11-15,Repo 171,1,5,6,1,,,,1,Commit 5328,before,False,True,navikt,-4
User 08,True,2022-11-15,Repo 171,2,2,4,1,,,,1,Commit 5329,before,False,True,navikt,0
User 12,True,2022-11-16,Repo 171,3,3,6,2,,,,1,Commit 5330,before,False,True,navikt,0
User 08,True,2022-11-16,Repo 171,1,1,2,1,,,,1,Commit 5331,before,False,True,navikt,0
User 09,True,2022-11-16,Repo 171,1,1,2,1,,,,1,Commit 5332,before,False,True,navikt,0
User 08,True,2022-11-16,Repo 171,2,2,4,1,,,,1,Commit 5333,before,False,True,navikt,0
User 08,True,2022-11-16,Repo 171,2,1,3,1,,,,1,Commit 5334,before,False,True,navikt,1
User 08,True,2022-11-16,Repo 171,2,2,4,1,,,,1,Commit 5335,before,False,True,navikt,0
User 08,True,2022-11-17,Repo 171,2,2,4,2,,,,1,Commit 5336,before,False,True,navikt,0
User 08,True,2022-11-17,Repo 171,1,1,2,1,,,,1,Commit 5337,before,False,True,navikt,0
User 08,True,2022-11-17,Repo 171,29,4,33,1,0.0,1.0,1.0,1,Commit 5338,before,False,True,navikt,25
User 08,True,2022-11-17,Repo 171,1,1,2,1,,,,1,Commit 5339,before,False,True,navikt,0
User 08,True,2022-11-17,Repo 171,7,1,8,1,0.0,0.0,0.0,1,Commit 5340,before,False,True,navikt,6
User 08,True,2022-11-17,Repo 171,5,0,5,1,,,,1,Commit 5341,before,False,True,navikt,5
User 08,True,2022-11-18,Repo 171,8,5,13,1,,,,1,Commit 5342,before,False,True,navikt,3
User 08,True,2022-11-18,Repo 171,1,1,2,1,,,,1,Commit 5343,before,False,True,navikt,0
User 08,True,2022-11-18,Repo 171,2,1,3,1,,,,1,Commit 5344,before,False,True,navikt,1
User 09,True,2022-11-21,Repo 171,66,8,74,3,1.0,1.0,1.0,1,Commit 5345,before,False,True,navikt,58
User 08,True,2022-11-21,Repo 171,2,0,2,1,,,,1,Commit 5346,before,False,True,navikt,2
User 08,True,2022-11-21,Repo 171,62,10,72,4,1.0,1.0,0.3333333333333333,1,Commit 5347,before,False,True,navikt,52
User 08,True,2022-11-21,Repo 171,10,62,72,4,0.0,0.0,0.6666666666666666,1,Commit 5348,before,False,True,navikt,-52
User 08,True,2022-11-21,Repo 171,62,10,72,4,1.0,1.0,0.3333333333333333,1,Commit 5349,before,False,True,navikt,52
User 08,True,2022-11-21,Repo 171,38,3,41,2,0.0,1.0,1.0,1,Commit 5350,before,False,True,navikt,35
User 08,True,2022-11-21,Repo 171,35,6,41,2,0.0,1.0,1.0,1,Commit 5351,before,False,True,navikt,29
User 08,True,2022-11-21,Repo 171,1,1,2,1,,,,1,Commit 5352,before,False,True,navikt,0
User 08,True,2022-11-21,Repo 171,4,2,6,1,1.0,1.0,1.0,1,Commit 5353,before,False,True,navikt,2
User 08,True,2022-11-21,Repo 171,2,4,6,1,0.0,0.0,0.0,1,Commit 5354,before,False,True,navikt,-2
User 08,True,2022-11-21,Repo 171,1,1,2,1,,,,1,Commit 5355,before,False,True,navikt,0
User 08,True,2022-11-21,Repo 171,1,1,2,1,,,,1,Commit 5356,before,False,True,navikt,0
User 08,True,2022-11-21,Repo 171,4,2,6,1,1.0,1.0,1.0,1,Commit 5357,before,False,True,navikt,2
User 08,True,2022-11-21,Repo 171,2,4,6,1,0.0,0.0,0.0,1,Commit 5358,before,False,True,navikt,-2
User 08,True,2022-11-21,Repo 171,1,1,2,1,,,,1,Commit 5359,before,False,True,navikt,0
User 08,True,2022-11-21,Repo 171,6,35,41,2,1.0,0.0,0.0,1,Commit 5360,before,False,True,navikt,-29
User 08,True,2022-11-21,Repo 171,3,38,41,2,1.0,0.0,0.0,1,Commit 5361,before,False,True,navikt,-35
User 08,True,2022-11-21,Repo 171,10,62,72,4,0.0,0.0,0.6666666666666666,1,Commit 5362,before,False,True,navikt,-52
User 08,True,2022-11-21,Repo 171,50,2,52,2,0.0,1.0,1.0,1,Commit 5363,before,False,True,navikt,48
User 08,True,2022-11-21,Repo 171,117,38,155,12,0.4666666666666667,1.0,0.6,1,Commit 5364,before,False,True,navikt,79
User 09,True,2022-11-22,Repo 171,8,8,16,1,,,,1,Commit 5365,before,False,True,navikt,0
User 09,True,2022-11-23,Repo 171,29,23,52,5,0.0,1.0,1.0,1,Commit 5366,before,False,True,navikt,6
User 09,True,2022-11-24,Repo 171,5,5,10,1,,,,1,Commit 5367,before,False,True,navikt,0
User 09,True,2022-11-25,Repo 171,7,3,10,2,,,,1,Commit 5368,before,False,True,navikt,4
User 12,True,2022-11-25,Repo 171,13,13,26,1,,,,1,Commit 5369,before,False,True,navikt,0
User 08,True,2022-11-25,Repo 171,15,2,17,1,1.0,1.0,1.0,1,Commit 5370,before,False,True,navikt,13
User 08,True,2022-11-25,Repo 171,1,1,2,1,,,,1,Commit 5371,before,False,True,navikt,0
User 08,True,2022-11-27,Repo 171,0,5,5,1,0.0,0.0,0.0,1,Commit 5372,before,False,True,navikt,-5
User 08,True,2022-11-27,Repo 171,5,5,10,1,,,,1,Commit 5373,before,False,True,navikt,0
User 08,True,2022-11-27,Repo 171,2,2,4,1,,,,1,Commit 5374,before,False,True,navikt,0
User 08,True,2022-11-28,Repo 171,4,3,7,1,1.0,1.0,1.0,1,Commit 5375,before,False,True,navikt,1
User 08,True,2022-11-28,Repo 171,1,2,3,2,,,,1,Commit 5376,before,False,True,navikt,-1
User 14,True,2022-11-28,Repo 171,1,1,2,1,,,,1,Commit 5377,before,False,True,navikt,0
User 08,True,2022-11-28,Repo 171,17,11,28,2,,,,1,Commit 5378,before,False,True,navikt,6
User 08,True,2022-11-28,Repo 171,1,1,2,1,,,,1,Commit 5379,before,False,True,navikt,0
User 08,True,2022-11-28,Repo 171,1,1,2,1,,,,1,Commit 5380,before,False,True,navikt,0
User 08,True,2022-11-28,Repo 171,1,1,2,1,,,,1,Commit 5381,before,False,True,navikt,0
User 08,True,2022-11-28,Repo 171,28,35,63,6,0.0,1.0,1.0,1,Commit 5382,before,False,True,navikt,-7
User 08,True,2022-11-29,Repo 171,4,4,8,2,0.0,0.0,0.0,1,Commit 5383,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,4,2,6,1,1.0,1.0,1.0,1,Commit 5384,before,False,True,navikt,2
User 08,True,2022-11-29,Repo 171,7,7,14,3,,,,1,Commit 5385,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,3,1,4,2,1.0,1.0,1.0,1,Commit 5386,before,False,True,navikt,2
User 08,True,2022-11-29,Repo 171,28,13,41,1,1.0,0.0,0.0,1,Commit 5387,before,False,True,navikt,15
User 08,True,2022-11-29,Repo 171,3,3,6,1,,,,1,Commit 5388,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,24,26,50,1,0.0,0.0,0.0,1,Commit 5389,before,False,True,navikt,-2
User 08,True,2022-11-29,Repo 171,1,1,2,1,,,,1,Commit 5390,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,1,0,1,1,1.0,1.0,1.0,1,Commit 5391,before,False,True,navikt,1
User 08,True,2022-11-29,Repo 171,1,1,2,1,,,,1,Commit 5392,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,1,1,2,1,,,,1,Commit 5393,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,0,2,2,1,0.0,0.0,0.0,1,Commit 5394,before,False,True,navikt,-2
User 08,True,2022-11-29,Repo 171,17,1,18,1,0.0,1.0,1.0,1,Commit 5395,before,False,True,navikt,16
User 08,True,2022-11-29,Repo 171,6,6,12,1,,,,1,Commit 5396,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,7,7,14,1,,,,1,Commit 5397,before,False,True,navikt,0
User 08,True,2022-11-29,Repo 171,1,17,18,1,1.0,0.0,0.0,1,Commit 5398,before,False,True,navikt,-16
User 14,True,2022-12-14,Repo 171,15,3,18,2,,,,1,Commit 5399,before,False,True,navikt,12
User 14,True,2022-12-14,Repo 171,13,2,15,2,,,,1,Commit 5400,before,False,True,navikt,11
User 08,True,2022-12-14,Repo 171,1,1,2,1,,,,1,Commit 5401,before,False,True,navikt,0
User 14,True,2022-12-15,Repo 171,14,5,19,2,1.0,1.0,1.0,1,Commit 5402,before,False,True,navikt,9
User 08,True,2022-12-16,Repo 171,3,3,6,1,,,,1,Commit 5403,before,False,True,navikt,0
User 12,True,2023-01-04,Repo 171,6,24,30,4,,,,1,Commit 5404,before,False,True,navikt,-18
User 12,True,2023-01-05,Repo 171,1,1,2,1,,,,1,Commit 5405,before,False,True,navikt,0
User 12,True,2023-01-10,Repo 171,1,1,2,1,,,,1,Commit 5406,before,False,True,navikt,0
